19.7361, 0.0294224, 
19.7351, 0.0440757, 
19.7345, 0.0586907, 
19.7343, 0.0732678, 
19.7344, 0.0878076, 
19.7349, 0.102309, 
19.7357, 0.116774, 
19.7369, 0.131202, 
19.7383, 0.145592, 
19.74, 0.159945, 
19.742, 0.174261, 
19.7442, 0.188539, 
19.7467, 0.202779, 
19.7494, 0.216982, 
19.7522, 0.231147, 
19.7553, 0.245274, 
19.7585, 0.259363, 
19.7618, 0.273413, 
19.7653, 0.287422, 
19.769, 0.301394, 
19.7727, 0.315324, 
19.7766, 0.329214, 
19.7806, 0.343065, 
19.7846, 0.356875, 
19.7888, 0.370645, 
19.7931, 0.384376, 
19.7975, 0.398066, 
19.802, 0.411715, 
19.8066, 0.425325, 
19.8113, 0.438895, 
19.8161, 0.452424, 
19.8211, 0.465914, 
19.8262, 0.479364, 
19.8314, 0.492772, 
19.8368, 0.506143, 
19.8424, 0.519473, 
19.8482, 0.532763, 
19.8542, 0.546015, 
19.8605, 0.559227, 
19.8671, 0.572399, 
19.874, 0.585535, 
19.8815, 0.598631, 
19.8895, 0.611688, 
19.8984, 0.624699, 
19.9088, 0.637652, 
19.9216, 0.650541, 
19.9391, 0.663372, 
19.9653, 0.676063, 
19.9989, 0.686126, 
20.0418, 0.694121, 
20.0975, 0.70079, 
20.1693, 0.70651, 
20.2571, 0.711323, 
20.3644, 0.715533, 
20.4948, 0.71929, 
20.6479, 0.722607, 
20.8245, 0.725546, 
21.0289, 0.728213, 
21.2678, 0.730689, 
21.5522, 0.733039, 
21.8636, 0.735104, 
22.1858, 0.736847, 
22.5238, 0.738361, 
22.8841, 0.739708, 
23.2739, 0.74093, 
23.7025, 0.742059, 
24.182, 0.743117, 
24.7301, 0.744124, 
25.3733, 0.745096, 
26.1553, 0.746051, 
27.1511, 0.747005, 
28.4581, 0.747951, 
30.0188, 0.748778, 
31.8886, 0.749502, 
34.1264, 0.750136, 
36.8007, 0.75069, 
39.9984, 0.751176, 
43.8345, 0.7516, 
48.4618, 0.751972, 
54.0818, 0.752298, 
60.9569, 0.752583, 
69.426, 0.752833, 
79.9234, 0.753052, 
93.0011, 0.753244, 
109.356, 0.753412, 
129.862, 0.75356, 
155.601, 0.75369, 
