19.7453, 0.0294224, 
19.7574, 0.0440757, 
19.7754, 0.0586907, 
19.7994, 0.0732678, 
19.8293, 0.0878076, 
19.8651, 0.102309, 
19.9067, 0.116774, 
19.9542, 0.131202, 
20.0075, 0.145592, 
20.0665, 0.159945, 
20.1314, 0.174261, 
20.2021, 0.188539, 
20.2785, 0.202779, 
20.3608, 0.216982, 
20.4489, 0.231147, 
20.5428, 0.245274, 
20.6426, 0.259363, 
20.7483, 0.273413, 
20.8599, 0.287422, 
20.9776, 0.301394, 
21.1013, 0.315324, 
21.2311, 0.329214, 
21.3671, 0.343065, 
21.5094, 0.356875, 
21.6581, 0.370645, 
21.8133, 0.384376, 
21.9752, 0.398066, 
22.1438, 0.411715, 
22.3195, 0.425325, 
22.5024, 0.438895, 
22.6927, 0.452424, 
22.8907, 0.465914, 
23.0967, 0.479364, 
23.311, 0.492772, 
23.5342, 0.506143, 
23.7667, 0.519473, 
24.0091, 0.532763, 
24.2622, 0.546015, 
24.5268, 0.559227, 
24.8041, 0.572399, 
25.0956, 0.585535, 
25.4029, 0.598631, 
25.7283, 0.611688, 
26.0746, 0.624699, 
26.4455, 0.637652, 
26.8467, 0.650541, 
27.2879, 0.663372, 
27.7845, 0.676063, 
28.2504, 0.686126, 
28.6894, 0.694121, 
29.1208, 0.70079, 
29.5568, 0.70651, 
29.992, 0.711323, 
30.4503, 0.715533, 
30.9525, 0.71929, 
31.505, 0.722607, 
32.118, 0.725546, 
32.8147, 0.728213, 
33.6232, 0.730689, 
34.5793, 0.733039, 
35.6, 0.735104, 
36.603, 0.736847, 
37.5833, 0.738361, 
38.5419, 0.739708, 
39.4896, 0.74093, 
40.4491, 0.742059, 
41.4572, 0.743117, 
42.5672, 0.744124, 
43.8534, 0.745096, 
45.4166, 0.746051, 
47.401, 0.747005, 
49.9455, 0.747951, 
52.8047, 0.748778, 
56.0268, 0.749502, 
59.7187, 0.750136, 
64.0419, 0.75069, 
69.2003, 0.751176, 
75.4346, 0.7516, 
83.0286, 0.751972, 
92.3268, 0.752298, 
103.764, 0.752583, 
117.91, 0.752833, 
135.529, 0.753052, 
157.679, 0.753244, 
185.851, 0.753412, 
222.178, 0.75356, 
269.747, 0.75369, 
